"","STATION","NAME","LATITUDE","LONGITUDE","DATE","THUNDER","WIND","FOG","RAIN","SNOW","HAIL"
"49","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-03-17",0,0,0,1,0,0
"50","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-03-18",0,0,0,1,0,0
"51","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-03-19",0,0,0,0,0,0
"52","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-03-22",0,0,0,0,0,0
"53","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-03-23",0,0,0,0,0,0
"54","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-03-24",0,0,0,0,0,0
"55","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-03-25",0,0,0,0,0,0
"56","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-03-26",0,0,0,1,0,0
"57","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-03-27",0,0,0,1,0,0
"58","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-04-04",0,0,0,1,0,0
"59","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-04-05",0,0,0,0,0,0
"60","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-04-06",0,0,0,0,0,0
"61","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-04-07",0,0,0,0,0,0
"62","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-04-08",0,0,0,1,0,0
"63","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-04-09",0,0,0,1,0,0
"64","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-04-10",0,0,0,1,0,0
"65","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-04-11",0,0,0,0,0,0
"66","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-04-12",0,0,0,0,0,0
"67","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-04-13",0,0,0,0,0,0
"68","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-04-14",0,0,0,0,0,0
"69","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-04-15",0,0,0,1,0,0
"70","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-04-16",0,0,0,0,0,0
"71","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-04-17",0,0,0,1,0,0
"72","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-04-18",0,0,0,0,0,0
"73","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-04-19",0,0,0,0,0,0
"74","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-04-20",0,0,0,1,0,0
"75","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-04-21",0,0,0,1,0,0
"76","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-04-22",0,0,0,1,0,0
"77","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-04-23",0,0,0,1,0,0
"78","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-04-24",0,0,0,1,0,0
"79","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-04-25",0,0,0,0,0,0
"80","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-04-26",0,0,0,0,0,0
"81","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-04-27",0,0,0,0,0,0
"82","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-04-28",0,0,0,0,0,0
"83","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-04-29",0,0,0,0,0,0
"84","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-04-30",0,0,0,0,0,0
"85","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-05-01",0,0,0,0,0,0
"86","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-05-02",0,0,0,0,0,0
"87","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-05-03",0,0,0,0,0,0
"88","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-05-04",0,0,0,0,0,0
"89","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-05-05",0,0,0,0,0,0
"90","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-05-06",0,0,0,0,0,0
"91","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-05-07",0,0,0,1,0,0
"92","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-05-08",0,0,0,0,0,0
"93","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-05-09",0,0,0,0,0,0
"94","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-05-10",0,0,0,0,0,0
"95","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-05-11",0,0,0,0,0,0
"96","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-05-12",0,0,0,0,0,0
"97","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-05-13",0,0,0,0,0,0
"98","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-05-14",0,0,0,0,0,0
"99","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-05-15",0,0,0,0,0,0
"100","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-05-19",0,0,0,1,0,0
"101","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-05-20",0,0,0,1,0,0
"102","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-05-21",0,0,0,0,0,0
"103","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-05-22",0,0,0,0,0,0
"104","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-05-23",0,0,0,0,0,0
"105","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-05-24",0,0,0,0,0,0
"106","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-05-25",0,0,0,0,0,0
"107","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-05-26",0,0,0,0,0,0
"108","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-05-27",0,0,0,0,0,0
"109","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-05-28",0,0,0,1,0,0
"110","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-05-29",0,0,0,1,0,0
"111","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-05-30",0,0,0,0,0,0
"112","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-05-31",0,0,0,0,0,0
"113","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-06-03",0,0,0,1,0,0
"114","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-06-04",0,0,0,1,0,0
"115","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-06-05",0,0,0,0,0,0
"116","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-06-09",0,0,0,1,0,0
"117","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-06-10",0,0,0,1,0,0
"118","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-06-11",0,0,0,0,0,0
"119","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-06-12",0,0,0,0,0,0
"120","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-06-13",0,0,0,0,0,0
"121","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-06-14",0,0,0,0,0,0
"122","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-06-15",0,0,0,1,0,0
"123","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-06-23",0,0,0,0,0,0
"124","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-06-24",0,0,0,1,0,0
"125","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-06-25",0,0,0,0,0,0
"126","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-06-26",0,0,0,0,0,0
"127","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-06-27",0,0,0,0,0,0
"128","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-06-30",0,0,0,0,0,0
"129","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-07-01",0,0,0,1,0,0
"130","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-07-02",0,0,0,0,0,0
"131","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-07-03",0,0,0,0,0,0
"132","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-07-07",0,0,0,0,0,0
"133","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-07-08",0,0,0,1,0,0
"134","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-07-09",0,0,0,1,0,0
"135","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-07-10",0,0,0,1,0,0
"136","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-07-11",0,0,0,0,0,0
"137","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-07-12",0,0,0,0,0,0
"138","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-07-13",0,0,0,0,0,0
"139","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-07-14",0,0,0,0,0,0
"140","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-07-15",0,0,0,1,0,0
"141","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-07-16",0,0,0,1,0,0
"142","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-07-17",0,0,0,0,0,0
"143","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-07-21",0,0,0,1,0,0
"144","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-07-22",0,0,0,1,0,0
"145","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-07-23",0,0,0,0,0,0
"146","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-07-24",0,0,0,0,0,0
"147","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-07-25",0,0,0,0,0,0
"148","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-07-26",0,0,0,0,0,0
"149","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-07-27",0,0,0,1,0,0
"150","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-07-28",0,0,0,0,0,0
"151","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-07-29",0,0,0,0,0,0
"152","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-07-30",0,0,0,0,0,0
"153","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-07-31",0,0,0,1,0,0
"154","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-08-01",0,0,0,0,0,0
"155","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-08-02",0,0,0,0,0,0
"156","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-08-03",0,0,0,0,0,0
"157","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-08-04",0,0,0,1,0,0
"158","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-08-05",0,0,0,0,0,0
"159","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-08-06",0,0,0,0,0,0
"160","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-08-07",0,0,0,0,0,0
"161","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-08-08",0,0,0,0,0,0
"162","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-08-09",0,0,0,0,0,0
"163","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-08-10",0,0,0,0,0,0
"164","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-08-11",0,0,0,1,0,0
"165","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-08-12",0,0,0,1,0,0
"166","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-08-13",0,0,0,0,0,0
"167","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-08-14",0,0,0,0,0,0
"168","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-08-25",0,0,0,0,0,0
"169","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-08-26",0,0,0,0,0,0
"170","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-08-27",0,0,0,0,0,0
"171","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-08-28",0,0,0,0,0,0
"172","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-08-29",0,0,0,0,0,0
"173","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-08-30",0,0,0,0,0,0
"174","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-08-31",0,0,0,0,0,0
"175","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-09-01",0,0,0,0,0,0
"176","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-09-02",0,0,0,0,0,0
"177","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-09-03",0,0,0,0,0,0
"178","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-09-04",0,0,0,0,0,0
"179","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-09-05",0,0,0,0,0,0
"180","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-09-06",0,0,0,0,0,0
"181","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-09-07",0,0,0,0,0,0
"182","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-09-08",0,0,0,0,0,0
"183","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-09-09",0,0,0,0,0,0
"184","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-09-10",0,0,0,1,0,0
"185","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-09-11",0,0,0,1,0,0
"186","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-09-15",0,0,0,0,0,0
"187","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-09-16",0,0,0,0,0,0
"188","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-09-17",0,0,0,0,0,0
"189","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-09-18",0,0,0,0,0,0
"190","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-09-19",0,0,0,0,0,0
"191","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-09-20",0,0,0,0,0,0
"192","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-09-21",0,0,0,0,0,0
"193","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-09-22",0,0,0,0,0,0
"194","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-09-23",0,0,0,0,0,0
"195","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-09-24",0,0,0,0,0,0
"196","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-09-25",0,0,0,0,0,0
"197","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-09-26",0,0,0,0,0,0
"198","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-09-27",0,0,0,0,0,0
"199","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-09-28",0,0,0,0,0,0
"200","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-09-29",0,0,0,0,0,0
"201","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-09-30",0,0,0,1,0,0
"202","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-10-01",0,0,0,1,0,0
"203","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-10-02",0,0,0,1,0,0
"204","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-10-05",0,0,0,0,0,0
"205","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-10-06",0,0,0,0,0,0
"206","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-10-07",0,0,0,0,0,0
"207","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-10-08",0,0,0,0,0,0
"208","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-10-09",0,0,0,0,0,0
"209","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-10-10",0,0,0,1,0,0
"210","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-10-12",0,0,0,0,0,0
"211","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-10-19",0,0,0,0,0,0
"212","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-10-20",0,0,0,0,0,0
"213","US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US",41.0639,-73.7722,"2015-10-21",0,0,0,0,0,0
